"Year","Month","Day","Baseline","Cluster","Indicator","Attribute","Hazard Type","Hazard Response & Recovery","Climate Change","Past Hazard Events","Blue Economy","Agriculture","International Trade","Measure","Country","National","Province","Area Council","Village","Unit","Source","Year Collected","Frequency Collection","Value"
2025,,,"Gender & Protection",,"Functional Difficulties","hearing",,,,,,,,,,"Vanuatu","Tafea","Whitesands",,"number","National Housing & Population Census",2020,"Every 10 Years",47
2025,,,"Gender & Protection",,"Functional Difficulties","remembering",,,,,,,,,,"Vanuatu","Tafea","Whitesands",,"number","National Housing & Population Census",2020,"Every 10 Years",60
2025,,,"Gender & Protection",,"Functional Difficulties","seeing",,,,,,,,,,"Vanuatu","Tafea","Whitesands",,"number","National Housing & Population Census",2020,"Every 10 Years",86
2025,,,"Gender & Protection",,"Functional Difficulties","selfcare",,,,,,,,,,"Vanuatu","Tafea","Whitesands",,"number","National Housing & Population Census",2020,"Every 10 Years",29
2025,,,"Gender & Protection",,"Functional Difficulties","walking",,,,,,,,,,"Vanuatu","Tafea","Whitesands",,"number","National Housing & Population Census",2020,"Every 10 Years",111
2025,,,"Gender & Protection",,"Functional Difficulties","communication",,,,,,,,,,"Vanuatu","Tafea","South Tanna",,"number","National Housing & Population Census",2020,"Every 10 Years",27
2025,,,"Gender & Protection",,"Functional Difficulties","hearing",,,,,,,,,,"Vanuatu","Tafea","South Tanna",,"number","National Housing & Population Census",2020,"Every 10 Years",33
2025,,,"Gender & Protection",,"Functional Difficulties","remembering",,,,,,,,,,"Vanuatu","Tafea","South Tanna",,"number","National Housing & Population Census",2020,"Every 10 Years",29
2025,,,"Gender & Protection",,"Functional Difficulties","seeing",,,,,,,,,,"Vanuatu","Tafea","South Tanna",,"number","National Housing & Population Census",2020,"Every 10 Years",61
2025,,,"Gender & Protection",,"Functional Difficulties","selfcare",,,,,,,,,,"Vanuatu","Tafea","South Tanna",,"number","National Housing & Population Census",2020,"Every 10 Years",17
2025,,,"Gender & Protection",,"Functional Difficulties","walking",,,,,,,,,,"Vanuatu","Tafea","South Tanna",,"number","National Housing & Population Census",2020,"Every 10 Years",37
2025,,,"Gender & Protection",,"Functional Difficulties","communication",,,,,,,,,,"Vanuatu","Tafea","Futuna",,"number","National Housing & Population Census",2020,"Every 10 Years",34
2025,,,"Gender & Protection",,"Functional Difficulties","remembering",,,,,,,,,,"Vanuatu","Tafea","Futuna",,"number","National Housing & Population Census",2020,"Every 10 Years",50
2025,,,"Gender & Protection",,"Functional Difficulties","selfcare",,,,,,,,,,"Vanuatu","Tafea","Futuna",,"number","National Housing & Population Census",2020,"Every 10 Years",62
2025,,,"Gender & Protection",,"Functional Difficulties","walking",,,,,,,,,,"Vanuatu","Tafea","Futuna",,"number","National Housing & Population Census",2020,"Every 10 Years",76
2025,,,"Gender & Protection",,"Functional Difficulties","communication",,,,,,,,,,"Vanuatu","Tafea","Aneityum",,"number","National Housing & Population Census",2020,"Every 10 Years",22
2025,,,"Gender & Protection",,"Functional Difficulties","hearing",,,,,,,,,,"Vanuatu","Tafea","Aneityum",,"number","National Housing & Population Census",2020,"Every 10 Years",32
2025,,,"Gender & Protection",,"Functional Difficulties","remembering",,,,,,,,,,"Vanuatu","Tafea","Aneityum",,"number","National Housing & Population Census",2020,"Every 10 Years",25
2025,,,"Gender & Protection",,"Functional Difficulties","seeing",,,,,,,,,,"Vanuatu","Tafea","Aneityum",,"number","National Housing & Population Census",2020,"Every 10 Years",79
2025,,,"Gender & Protection",,"Functional Difficulties","selfcare",,,,,,,,,,"Vanuatu","Tafea","Aneityum",,"number","National Housing & Population Census",2020,"Every 10 Years",14
2025,,,"Gender & Protection",,"Functional Difficulties","walking",,,,,,,,,,"Vanuatu","Tafea","Aneityum",,"number","National Housing & Population Census",2020,"Every 10 Years",37
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu",,,,"number","National Housing & Population Census",2020,"Every 10 Years",202
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu",,,,"number","National Housing & Population Census",2020,"Every 10 Years",519
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu",,,,"number","National Housing & Population Census",2020,"Every 10 Years",104
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu",,,,"number","National Housing & Population Census",2020,"Every 10 Years",418
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu",,,,"number","National Housing & Population Census",2020,"Every 10 Years",197
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu",,,,"number","National Housing & Population Census",2020,"Every 10 Years",346
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu",,,,"number","National Housing & Population Census",2020,"Every 10 Years",1528
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Torba",,,"number","National Housing & Population Census",2020,"Every 10 Years",195
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Torba",,,"number","National Housing & Population Census",2020,"Every 10 Years",514
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Torba",,,"number","National Housing & Population Census",2020,"Every 10 Years",127
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Torba",,,"number","National Housing & Population Census",2020,"Every 10 Years",556
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Torba",,,"number","National Housing & Population Census",2020,"Every 10 Years",223
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Torba",,,"number","National Housing & Population Census",2020,"Every 10 Years",324
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Torba",,,"number","National Housing & Population Census",2020,"Every 10 Years",1352
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Sanma",,,"number","National Housing & Population Census",2020,"Every 10 Years",300
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Sanma",,,"number","National Housing & Population Census",2020,"Every 10 Years",625
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Sanma",,,"number","National Housing & Population Census",2020,"Every 10 Years",117
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Sanma",,,"number","National Housing & Population Census",2020,"Every 10 Years",399
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Sanma",,,"number","National Housing & Population Census",2020,"Every 10 Years",240
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Sanma",,,"number","National Housing & Population Census",2020,"Every 10 Years",230
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Sanma",,,"number","National Housing & Population Census",2020,"Every 10 Years",1217
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Penama",,,"number","National Housing & Population Census",2020,"Every 10 Years",228
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Penama",,,"number","National Housing & Population Census",2020,"Every 10 Years",472
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Penama",,,"number","National Housing & Population Census",2020,"Every 10 Years",120
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Penama",,,"number","National Housing & Population Census",2020,"Every 10 Years",551
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Penama",,,"number","National Housing & Population Census",2020,"Every 10 Years",222
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Penama",,,"number","National Housing & Population Census",2020,"Every 10 Years",322
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Penama",,,"number","National Housing & Population Census",2020,"Every 10 Years",1304
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",407
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",956
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",136
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",365
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",168
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",273
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",962
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",293
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",560
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",196
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",526
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",351
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",283
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",838
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",220
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",542
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",93
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",776
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",302
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",616
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",1053
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",261
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",307
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",326
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",288
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",845
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",537
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",491
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",190
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",1027
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",206
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",630
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",736
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",395
2025,,,"Gender & Protection",,"Employment Status","private",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",302
2025,,,"Gender & Protection",,"Employment Status","employer",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",94
2025,,,"Gender & Protection",,"Employment Status","self-employed",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",513
2025,,,"Gender & Protection",,"Employment Status","voluntary",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",120
2025,,,"Gender & Protection",,"Employment Status","unpaid",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",150
2025,,,"Gender & Protection",,"Employment Status","own consumption",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",882
2025,,,"Gender & Protection",,"Employment Status","government",,,,,,,,,,"Vanuatu","Torba","West Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",209
